scan_id,parcel_id,customer_id,scanned_at,hub_id,courier_id,scan_type,weight_kg,service_code,parsed_scanned_at,reject_reason
920429,7006156,5029,2026-05-20 21:17:17,5,122,DEPART,,STD,2026-05-20 21:17:17,missing weight
921076,7006350,5197,2026-05-20 16:06:02,10,104,PICKUP,,STD,2026-05-20 16:06:02,missing weight
920414,7006152,5181,2026-05-20 06:37:17,1,118,PICKUP,,EXP,2026-05-20 06:37:17,missing weight
921351,7006428,5081,2026-05-20 10:44:52,99,110,FAILED,19.21,STD,2026-05-20 10:44:52,unknown hub
921220,7006394,5077,2026-05-20 12:22:36,99,101,DEPART,8.13,STD,2026-05-20 12:22:36,unknown hub
921058,7006346,5091,2026-05-20 14:13:13,8,112,DEPART,,SDD,2026-05-20 14:13:13,missing weight
921249,7006400,5026,2026-05-20 09:24:47,2,101,PICKUP,,STD,2026-05-20 09:24:47,missing weight
920890,7006293,5097,2026-05-20 07:29:40,99,112,DELIVERED,21.72,EXP,2026-05-20 07:29:40,unknown hub
921231,7006396,5001,2026-05-20 13:27:33,9,106,DELIVERED,,EXP,2026-05-20 13:27:33,missing weight
920854,7006281,5021,2026-05-20 14:35:06,9,120,ARRIVE,,ECO,2026-05-20 14:35:06,missing weight
920763,7006255,5116,2026-05-20 06:16:37,99,128,DELIVERED,4.14,ECO,2026-05-20 06:16:37,unknown hub
920611,7006215,5031,2026-05-20 14:31:22,6,131,FAILED,,EXP,2026-05-20 14:31:22,missing weight
920398,7006150,5158,2026-05-20 06:15:59,99,125,FAILED,39.1,EXP,2026-05-20 06:15:59,unknown hub
920456,7006165,5190,2026-05-20 14:16:27,6,120,OUT_FOR_DELIVERY,570.13,ECO,2026-05-20 14:16:27,impossible weight
920355,7006140,5052,2026-05-20 12:38:42,7,119,ARRIVE,,SDD,2026-05-20 12:38:42,missing weight
920662,7006229,5135,2026-05-20 13:02:50,4,134,OUT_FOR_DELIVERY,672.41,SDD,2026-05-20 13:02:50,impossible weight
920726,7006245,5013,2026-05-20 15:48:20,8,129,FAILED,457.86,SDD,2026-05-20 15:48:20,impossible weight
921239,7006397,5069,2026-05-20 21:28:19,7,101,FAILED,452.03,EXP,2026-05-20 21:28:19,impossible weight
920647,7006227,5033,2026-05-20 21:59:55,6,103,DEPART,613.59,SDD,2026-05-20 21:59:55,impossible weight
920576,7006204,5099,2026-05-20 10:04:44,6,105,PICKUP,,EXP,2026-05-20 10:04:44,missing weight
920840,7006278,5122,2026-05-20 10:50:14,99,132,OUT_FOR_DELIVERY,22.95,ECO,2026-05-20 10:50:14,unknown hub
920443,7006163,5157,2026-05-20 15:37:57,7,132,FAILED,,ECO,2026-05-20 15:37:57,missing weight
920657,7006228,5183,2026-05-20 17:33:22,2,111,DELIVERED,551.68,SDD,2026-05-20 17:33:22,impossible weight
920446,7006165,5099,2026-05-20 21:25:30,5,101,OUT_FOR_DELIVERY,,STD,2026-05-20 21:25:30,missing weight
921232,7006396,5158,2026-05-20 12:23:00,99,101,DELIVERED,45.23,SDD,2026-05-20 12:23:00,unknown hub
920872,7006288,5045,2026-05-20 11:10:24,8,133,OUT_FOR_DELIVERY,784.23,EXP,2026-05-20 11:10:24,impossible weight
920836,7006276,5007,2026-05-20 13:38:08,99,133,DELIVERED,23.24,STD,2026-05-20 13:38:08,unknown hub
921084,7006352,5028,2026-05-20 19:42:46,99,118,ARRIVE,29.86,SDD,2026-05-20 19:42:46,unknown hub
921132,7006367,5014,2026-05-20 21:24:37,10,136,FAILED,602.62,ECO,2026-05-20 21:24:37,impossible weight
921129,7006367,5186,2026-05-20 21:07:37,99,113,ARRIVE,47.21,ECO,2026-05-20 21:07:37,unknown hub
920649,7006227,5192,2026-05-20 19:08:03,7,134,OUT_FOR_DELIVERY,685.55,SDD,2026-05-20 19:08:03,impossible weight
920991,7006328,5040,2026-05-20 14:03:45,5,104,PICKUP,,SDD,2026-05-20 14:03:45,missing weight
920900,7006297,5041,2026-05-20 12:06:10,1,121,OUT_FOR_DELIVERY,682.75,ECO,2026-05-20 12:06:10,impossible weight
920568,7006200,5176,2026-05-20 09:55:49,99,118,PICKUP,33.69,SDD,2026-05-20 09:55:49,unknown hub
921030,7006336,5005,2026-05-20 19:23:57,99,115,PICKUP,"23,36",SDD,2026-05-20 19:23:57,unknown hub
921216,7006393,5030,2026-05-20 08:51:33,6,126,OUT_FOR_DELIVERY,,SDD,2026-05-20 08:51:33,missing weight
921335,7006426,5130,2026-05-20 07:13:22,5,126,FAILED,,SDD,2026-05-20 07:13:22,missing weight
921299,7006416,5014,20/05/2026 13:26,2,128,FAILED,,SDD,2026-05-20 13:26:00,missing weight
